event_type,amount,ip_address,is_fraud,tx_count_1h,amount_avg_1h,amount_vs_avg,hour_of_day
LOGIN,0.00,172.16.69.141,0,1,0.000000,0.0,23
VIEW_BALANCE,0.00,172.16.69.141,0,2,0.000000,0.0,23
WITHDRAW,1886233.86,172.16.69.141,0,3,628744.620000,3.0,23
LOGOUT,0.00,172.16.69.141,0,4,471558.465000,0.0,23
LOGIN,0.00,172.16.224.45,0,5,377246.772000,0.0,0
VIEW_BALANCE,0.00,172.16.224.45,0,6,314372.310000,0.0,0
TRANSFER,16794024.41,172.16.224.45,0,7,2668608.324286,6.293176955630358,0
LOGOUT,0.00,172.16.224.45,0,8,2335032.283750,0.0,0
LOGIN,0.00,172.16.92.134,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.92.134,0,2,0.000000,0.0,3
WITHDRAW,496105.33,172.16.92.134,0,3,165368.443333,3.000000000006047,3
LOGOUT,0.00,172.16.92.134,0,4,124026.332500,0.0,3
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,4
LOGIN_FAILED,0.00,10.0.0.88,1,2,0.000000,0.0,4
LOGIN_FAILED,0.00,10.0.0.88,1,3,0.000000,0.0,4
LOGIN_FAILED,0.00,10.0.0.88,1,4,0.000000,0.0,4
LOGIN_FAILED,0.00,10.0.0.88,1,5,0.000000,0.0,4
LOGIN_FAILED,0.00,10.0.0.88,1,6,0.000000,0.0,4
LOGIN_SUCCESS,0.00,10.0.0.88,1,7,0.000000,0.0,4
TRANSFER,50000.00,10.0.0.88,1,8,6250.000000,8.0,4
LOGOUT,0.00,10.0.0.88,1,9,5555.555556,0.0,4
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,19
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,19
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,19
LOGIN_FAILED,0.00,192.168.1.99,1,4,0.000000,0.0,19
LOGIN_FAILED,0.00,192.168.1.99,1,5,0.000000,0.0,19
LOGIN_FAILED,0.00,192.168.1.99,1,6,0.000000,0.0,19
LOGIN_FAILED,0.00,192.168.1.99,1,7,0.000000,0.0,19
LOGIN_FAILED,0.00,192.168.1.99,1,8,0.000000,0.0,19
LOGIN_FAILED,0.00,192.168.1.99,1,9,0.000000,0.0,19
LOGIN_FAILED,0.00,192.168.1.99,1,10,0.000000,0.0,19
LOGIN_SUCCESS,0.00,192.168.1.99,1,11,0.000000,0.0,19
TRANSFER,439157971.66,192.168.1.99,1,12,36596497.638333,12.00000000000011,19
TRANSFER,50000.00,192.168.1.99,1,13,33785228.589231,0.0014799367086697,19
TRANSFER,99000.00,192.168.1.99,1,14,31379069.404286,0.0031549692798244,19
TRANSFER,499999.00,192.168.1.99,1,15,29320464.710667,0.0170529016144173,19
TRANSFER,131728181.83,192.168.1.99,1,16,35720947.030625,3.687701272787201,19
LOGOUT,0.00,192.168.1.99,1,17,33619714.852353,0.0,19
LOGIN,0.00,172.16.92.93,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.92.93,0,2,0.000000,0.0,15
TRANSFER,16182343.66,172.16.92.93,0,3,5394114.553333,3.000000000000185,15
LOGOUT,0.00,172.16.92.93,0,4,4045585.915000,0.0,15
LOGIN,0.00,172.16.33.132,0,1,0.000000,0.0,12
VIEW_BALANCE,0.00,172.16.33.132,0,2,0.000000,0.0,12
TRANSFER,7060896.69,172.16.33.132,0,3,2353632.230000,3.0,12
LOGOUT,0.00,172.16.33.132,0,4,1765224.172500,0.0,12
LOGIN,0.00,172.16.51.240,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.51.240,0,2,0.000000,0.0,15
TRANSFER,18910109.80,172.16.51.240,0,3,6303369.933333,3.0000000000001585,15
LOGOUT,0.00,172.16.51.240,0,4,4727527.450000,0.0,15
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,11
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,11
LOGIN_SUCCESS,0.00,192.168.1.99,1,3,0.000000,0.0,11
TRANSFER,499999.00,192.168.1.99,1,4,124999.750000,4.0,11
LOGOUT,0.00,192.168.1.99,1,5,99999.800000,0.0,11
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,20
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,20
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,20
LOGIN_FAILED,0.00,192.168.1.99,1,4,0.000000,0.0,20
LOGIN_FAILED,0.00,192.168.1.99,1,5,0.000000,0.0,20
LOGIN_SUCCESS,0.00,192.168.1.99,1,6,0.000000,0.0,20
TRANSFER,467306762.58,192.168.1.99,1,7,66758108.940000,7.0,20
TRANSFER,359410820.87,192.168.1.99,1,8,103339697.931250,3.477955016949144,20
LOGOUT,0.00,192.168.1.99,1,9,91857509.272222,0.0,20
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,4
LOGIN_FAILED,0.00,10.0.0.88,1,2,0.000000,0.0,4
LOGIN_SUCCESS,0.00,10.0.0.88,1,3,0.000000,0.0,4
TRANSFER,50000.00,10.0.0.88,1,4,12500.000000,4.0,4
LOGOUT,0.00,10.0.0.88,1,5,10000.000000,0.0,4
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,5
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,5
LOGIN_SUCCESS,0.00,192.168.1.99,1,3,0.000000,0.0,5
TRANSFER,99000.00,192.168.1.99,1,4,24750.000000,4.0,5
LOGOUT,0.00,192.168.1.99,1,5,19800.000000,0.0,5
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,9
LOGIN_SUCCESS,0.00,10.0.0.88,1,2,0.000000,0.0,9
TRANSFER,102367767.39,10.0.0.88,1,3,34122589.130000,3.0,9
TRANSFER,99000.00,10.0.0.88,1,4,25616691.847500,0.0038646676389505,9
LOGOUT,0.00,10.0.0.88,1,5,20493353.478000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,6,17077794.565000,0.0,9
LOGIN_SUCCESS,0.00,192.168.1.99,1,7,14638109.627143,0.0,9
TRANSFER,361043646.14,192.168.1.99,1,8,57938801.691250,6.231465539518145,9
TRANSFER,212290898.77,192.168.1.99,1,9,75089034.700000,2.82718907784814,9
TRANSFER,99000.00,192.168.1.99,1,10,67590031.230000,0.0014647130382751,9
TRANSFER,99000.00,192.168.1.99,1,11,61454482.936364,0.0016109483843923,9
LOGOUT,0.00,192.168.1.99,1,12,56333276.025000,0.0,9
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,19
LOGIN_SUCCESS,0.00,10.0.0.88,1,2,0.000000,0.0,19
TRANSFER,499999.00,10.0.0.88,1,3,166666.333333,3.000000000006,19
LOGOUT,0.00,10.0.0.88,1,4,124999.750000,0.0,19
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,22
LOGIN_FAILED,0.00,10.0.0.88,1,2,0.000000,0.0,22
LOGIN_FAILED,0.00,10.0.0.88,1,3,0.000000,0.0,22
LOGIN_FAILED,0.00,10.0.0.88,1,4,0.000000,0.0,22
LOGIN_FAILED,0.00,10.0.0.88,1,5,0.000000,0.0,22
LOGIN_FAILED,0.00,10.0.0.88,1,6,0.000000,0.0,22
LOGIN_FAILED,0.00,10.0.0.88,1,7,0.000000,0.0,22
LOGIN_FAILED,0.00,10.0.0.88,1,8,0.000000,0.0,22
LOGIN_FAILED,0.00,10.0.0.88,1,9,0.000000,0.0,22
LOGIN_FAILED,0.00,10.0.0.88,1,10,0.000000,0.0,22
LOGIN_FAILED,0.00,10.0.0.88,1,11,0.000000,0.0,22
LOGIN_FAILED,0.00,10.0.0.88,1,12,0.000000,0.0,22
LOGIN_FAILED,0.00,10.0.0.88,1,13,0.000000,0.0,22
LOGIN_FAILED,0.00,10.0.0.88,1,14,0.000000,0.0,22
LOGIN_FAILED,0.00,10.0.0.88,1,15,0.000000,0.0,22
LOGIN_SUCCESS,0.00,10.0.0.88,1,16,0.000000,0.0,22
TRANSFER,186289644.86,10.0.0.88,1,17,10958214.403529,17.00000000000064,22
TRANSFER,207695851.73,10.0.0.88,1,18,21888083.143889,9.488992268744521,22
TRANSFER,200007552.39,10.0.0.88,1,19,31262792.051579,6.397622837397793,22
TRANSFER,499999.00,10.0.0.88,1,20,29724652.399000,0.0168210209252715,22
LOGOUT,0.00,10.0.0.88,1,21,28309192.760952,0.0,22
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,1
LOGIN_SUCCESS,0.00,192.168.1.99,1,2,0.000000,0.0,1
TRANSFER,499999.00,192.168.1.99,1,3,166666.333333,3.000000000006,1
TRANSFER,280241637.99,192.168.1.99,1,4,70185409.247500,3.9928760264368224,1
LOGOUT,0.00,192.168.1.99,1,5,56148327.398000,0.0,1
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,5
LOGIN_SUCCESS,0.00,10.0.0.88,1,2,0.000000,0.0,5
TRANSFER,99000.00,10.0.0.88,1,3,33000.000000,3.0,5
LOGOUT,0.00,10.0.0.88,1,4,24750.000000,0.0,5
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,9
LOGIN_FAILED,0.00,10.0.0.88,1,2,0.000000,0.0,9
LOGIN_FAILED,0.00,10.0.0.88,1,3,0.000000,0.0,9
LOGIN_FAILED,0.00,10.0.0.88,1,4,0.000000,0.0,9
LOGIN_SUCCESS,0.00,10.0.0.88,1,5,0.000000,0.0,9
TRANSFER,219753071.44,10.0.0.88,1,6,36625511.906667,5.999999999999946,9
TRANSFER,99000.00,10.0.0.88,1,7,31407438.777143,0.0031521194931708,9
LOGOUT,0.00,10.0.0.88,1,8,27481508.930000,0.0,9
LOGIN_FAILED,0.00,203.0.113.42,1,1,0.000000,0.0,11
LOGIN_FAILED,0.00,203.0.113.42,1,2,0.000000,0.0,11
LOGIN_FAILED,0.00,203.0.113.42,1,3,0.000000,0.0,11
LOGIN_FAILED,0.00,203.0.113.42,1,4,0.000000,0.0,11
LOGIN_FAILED,0.00,203.0.113.42,1,5,0.000000,0.0,11
LOGIN_FAILED,0.00,203.0.113.42,1,6,0.000000,0.0,11
LOGIN_FAILED,0.00,203.0.113.42,1,7,0.000000,0.0,11
LOGIN_FAILED,0.00,203.0.113.42,1,8,0.000000,0.0,11
LOGIN_FAILED,0.00,203.0.113.42,1,9,0.000000,0.0,11
LOGIN_FAILED,0.00,203.0.113.42,1,10,0.000000,0.0,11
LOGIN_FAILED,0.00,203.0.113.42,1,11,0.000000,0.0,11
LOGIN_FAILED,0.00,203.0.113.42,1,12,0.000000,0.0,11
LOGIN_FAILED,0.00,203.0.113.42,1,13,0.000000,0.0,11
LOGIN_FAILED,0.00,203.0.113.42,1,14,0.000000,0.0,11
LOGIN_SUCCESS,0.00,203.0.113.42,1,15,0.000000,0.0,11
TRANSFER,347288922.70,203.0.113.42,1,16,21705557.668750,16.0,11
TRANSFER,488201890.90,203.0.113.42,1,17,49146518.447059,9.93360071733046,11
LOGOUT,0.00,203.0.113.42,1,18,46416156.311111,0.0,11
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,16
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,16
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,16
LOGIN_FAILED,0.00,192.168.1.99,1,4,0.000000,0.0,16
LOGIN_FAILED,0.00,192.168.1.99,1,5,0.000000,0.0,16
LOGIN_FAILED,0.00,192.168.1.99,1,6,0.000000,0.0,16
LOGIN_FAILED,0.00,192.168.1.99,1,7,0.000000,0.0,16
LOGIN_FAILED,0.00,192.168.1.99,1,8,0.000000,0.0,16
LOGIN_SUCCESS,0.00,192.168.1.99,1,9,0.000000,0.0,16
TRANSFER,304748535.41,192.168.1.99,1,10,30474853.541000,10.0,16
TRANSFER,50000.00,192.168.1.99,1,11,27708957.764545,0.0018044706128925,16
TRANSFER,344242593.92,192.168.1.99,1,12,54086760.777500,6.364636908764637,16
TRANSFER,245681246.67,192.168.1.99,1,13,68824798.153846,3.5696617100252417,16
TRANSFER,499999.00,192.168.1.99,1,14,63944455.357143,0.0078192706030164,16
TRANSFER,50000.00,192.168.1.99,1,15,59684825.000000,8.377338795917E-4,16
LOGOUT,0.00,192.168.1.99,1,16,55954523.437500,0.0,16
LOGIN_FAILED,0.00,203.0.113.42,1,1,0.000000,0.0,20
LOGIN_FAILED,0.00,203.0.113.42,1,2,0.000000,0.0,20
LOGIN_FAILED,0.00,203.0.113.42,1,3,0.000000,0.0,20
LOGIN_FAILED,0.00,203.0.113.42,1,4,0.000000,0.0,20
LOGIN_FAILED,0.00,203.0.113.42,1,5,0.000000,0.0,20
LOGIN_FAILED,0.00,203.0.113.42,1,6,0.000000,0.0,20
LOGIN_SUCCESS,0.00,203.0.113.42,1,7,0.000000,0.0,20
TRANSFER,413196709.33,203.0.113.42,1,8,51649588.666250,8.0,20
LOGOUT,0.00,203.0.113.42,1,9,45910745.481111,0.0,20
LOGIN_FAILED,0.00,203.0.113.42,1,1,0.000000,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,2,0.000000,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,3,0.000000,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,4,0.000000,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,5,0.000000,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,6,0.000000,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,7,0.000000,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,8,0.000000,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,9,0.000000,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,10,0.000000,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,11,0.000000,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,12,0.000000,0.0,22
LOGIN_SUCCESS,0.00,203.0.113.42,1,13,0.000000,0.0,22
TRANSFER,99000.00,203.0.113.42,1,14,7071.428571,14.000000000848484,22
TRANSFER,114539529.17,203.0.113.42,1,15,7642568.611333,14.98704623994501,22
TRANSFER,99000.00,203.0.113.42,1,16,7171095.573125,0.0138054219178197,22
LOGOUT,0.00,203.0.113.42,1,17,6749266.421765,0.0,22
LOGIN,0.00,172.16.16.2,0,1,0.000000,0.0,14
VIEW_BALANCE,0.00,172.16.16.2,0,2,0.000000,0.0,14
WITHDRAW,2712896.31,172.16.16.2,0,3,904298.770000,3.0,14
LOGOUT,0.00,172.16.16.2,0,4,678224.077500,0.0,14
LOGIN,0.00,172.16.39.249,0,1,0.000000,0.0,16
VIEW_BALANCE,0.00,172.16.39.249,0,2,0.000000,0.0,16
TRANSFER,19332990.61,172.16.39.249,0,3,6444330.203333,3.000000000000155,16
LOGOUT,0.00,172.16.39.249,0,4,4833247.652500,0.0,16
LOGIN,0.00,172.16.116.107,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.116.107,0,2,0.000000,0.0,19
TRANSFER,11862915.11,172.16.116.107,0,3,3954305.036667,2.9999999999997473,19
LOGOUT,0.00,172.16.116.107,0,4,2965728.777500,0.0,19
LOGIN,0.00,172.16.152.130,0,1,0.000000,0.0,21
VIEW_BALANCE,0.00,172.16.152.130,0,2,0.000000,0.0,21
TRANSFER,4612877.38,172.16.152.130,0,3,1537625.793333,3.0000000000006506,21
LOGOUT,0.00,172.16.152.130,0,4,1153219.345000,0.0,21
LOGIN,0.00,172.16.204.243,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.204.243,0,2,0.000000,0.0,1
WITHDRAW,984037.29,172.16.204.243,0,3,328012.430000,3.0,1
LOGOUT,0.00,172.16.204.243,0,4,246009.322500,0.0,1
LOGIN,0.00,172.16.201.138,0,5,196807.458000,0.0,2
VIEW_BALANCE,0.00,172.16.201.138,0,6,164006.215000,0.0,2
WITHDRAW,3227361.22,172.16.201.138,0,7,601628.358571,5.364376818382854,2
LOGOUT,0.00,172.16.201.138,0,8,526424.813750,0.0,2
LOGIN,0.00,172.16.153.188,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.153.188,0,2,0.000000,0.0,18
TRANSFER,4027359.62,172.16.153.188,0,3,1342453.206667,2.9999999999992553,18
LOGOUT,0.00,172.16.153.188,0,4,1006839.905000,0.0,18
LOGIN,0.00,172.16.62.182,0,1,0.000000,0.0,23
VIEW_BALANCE,0.00,172.16.62.182,0,2,0.000000,0.0,23
TRANSFER,5454255.00,172.16.62.182,0,3,1818085.000000,3.0,23
LOGOUT,0.00,172.16.62.182,0,4,1363563.750000,0.0,23
LOGIN,0.00,172.16.130.14,0,1,0.000000,0.0,2
VIEW_BALANCE,0.00,172.16.130.14,0,2,0.000000,0.0,2
WITHDRAW,1665464.50,172.16.130.14,0,3,555154.833333,3.0000000000018012,2
LOGOUT,0.00,172.16.130.14,0,4,416366.125000,0.0,2
LOGIN,0.00,172.16.184.59,0,1,0.000000,0.0,6
VIEW_BALANCE,0.00,172.16.184.59,0,2,0.000000,0.0,6
TRANSFER,855495.48,172.16.184.59,0,3,285165.160000,3.0,6
LOGOUT,0.00,172.16.184.59,0,4,213873.870000,0.0,6
LOGIN,0.00,172.16.253.79,0,1,0.000000,0.0,8
VIEW_BALANCE,0.00,172.16.253.79,0,2,0.000000,0.0,8
WITHDRAW,1065535.48,172.16.253.79,0,3,355178.493333,3.0000000000028155,8
LOGOUT,0.00,172.16.253.79,0,4,266383.870000,0.0,8
LOGIN,0.00,172.16.70.166,0,1,0.000000,0.0,2
VIEW_BALANCE,0.00,172.16.70.166,0,2,0.000000,0.0,2
TRANSFER,18173012.90,172.16.70.166,0,3,6057670.966667,2.999999999999835,2
LOGOUT,0.00,172.16.70.166,0,4,4543253.225000,0.0,2
LOGIN,0.00,172.16.86.213,0,1,0.000000,0.0,22
VIEW_BALANCE,0.00,172.16.86.213,0,2,0.000000,0.0,22
TRANSFER,6350128.95,172.16.86.213,0,3,2116709.650000,3.0,22
LOGOUT,0.00,172.16.86.213,0,4,1587532.237500,0.0,22
LOGIN,0.00,172.16.216.53,0,1,0.000000,0.0,8
VIEW_BALANCE,0.00,172.16.216.53,0,2,0.000000,0.0,8
WITHDRAW,1218499.65,172.16.216.53,0,3,406166.550000,3.0,8
LOGOUT,0.00,172.16.216.53,0,4,304624.912500,0.0,8
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,11
LOGIN_FAILED,0.00,10.0.0.88,1,2,0.000000,0.0,11
LOGIN_FAILED,0.00,10.0.0.88,1,3,0.000000,0.0,11
LOGIN_SUCCESS,0.00,10.0.0.88,1,4,0.000000,0.0,11
TRANSFER,424670921.65,10.0.0.88,1,5,84934184.330000,5.0,11
TRANSFER,171595999.32,10.0.0.88,1,6,99377820.161667,1.726703192330533,11
TRANSFER,499999.00,10.0.0.88,1,7,85252417.138571,0.0058649246177653,11
TRANSFER,50000.00,10.0.0.88,1,8,74602114.996250,6.702222852866E-4,11
LOGOUT,0.00,10.0.0.88,1,9,66312991.107778,0.0,11
LOGIN,0.00,172.16.105.26,0,1,0.000000,0.0,14
VIEW_BALANCE,0.00,172.16.105.26,0,2,0.000000,0.0,14
WITHDRAW,4585994.03,172.16.105.26,0,3,1528664.676667,2.999999999999346,14
LOGOUT,0.00,172.16.105.26,0,4,1146498.507500,0.0,14
LOGIN,0.00,172.16.164.220,0,1,0.000000,0.0,22
VIEW_BALANCE,0.00,172.16.164.220,0,2,0.000000,0.0,22
TRANSFER,7087730.74,172.16.164.220,0,3,2362576.913333,3.000000000000423,22
LOGOUT,0.00,172.16.164.220,0,4,1771932.685000,0.0,22
LOGIN,0.00,172.16.166.177,0,1,0.000000,0.0,16
VIEW_BALANCE,0.00,172.16.166.177,0,2,0.000000,0.0,16
WITHDRAW,3577289.86,172.16.166.177,0,3,1192429.953333,3.0000000000008384,16
LOGOUT,0.00,172.16.166.177,0,4,894322.465000,0.0,16
LOGIN,0.00,172.16.250.218,0,1,0.000000,0.0,2
VIEW_BALANCE,0.00,172.16.250.218,0,2,0.000000,0.0,2
WITHDRAW,1315721.98,172.16.250.218,0,3,438573.993333,3.00000000000228,2
LOGOUT,0.00,172.16.250.218,0,4,328930.495000,0.0,2
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,7
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,7
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,7
LOGIN_FAILED,0.00,192.168.1.99,1,4,0.000000,0.0,7
LOGIN_SUCCESS,0.00,192.168.1.99,1,5,0.000000,0.0,7
TRANSFER,342143858.68,192.168.1.99,1,6,57023976.446667,5.9999999999999645,7
LOGOUT,0.00,192.168.1.99,1,7,48877694.097143,0.0,7
LOGIN,0.00,172.16.228.164,0,8,42767982.335000,0.0,7
VIEW_BALANCE,0.00,172.16.228.164,0,9,38015984.297778,0.0,7
WITHDRAW,3652329.15,172.16.228.164,0,10,34579618.783000,0.1056208621882077,7
LOGOUT,0.00,172.16.228.164,0,11,31436017.075455,0.0,7
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,4,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,5,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,6,0.000000,0.0,9
LOGIN_SUCCESS,0.00,192.168.1.99,1,7,0.000000,0.0,9
TRANSFER,217128802.76,192.168.1.99,1,8,27141100.345000,8.0,9
TRANSFER,50000.00,192.168.1.99,1,9,24130978.084444,0.0020720254199821,9
LOGOUT,0.00,192.168.1.99,1,10,21717880.276000,0.0,9
LOGIN,0.00,172.16.123.6,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.123.6,0,2,0.000000,0.0,15
WITHDRAW,2991044.17,172.16.123.6,0,3,997014.723333,3.000000000001003,15
LOGOUT,0.00,172.16.123.6,0,4,747761.042500,0.0,15
LOGIN,0.00,172.16.202.226,0,1,0.000000,0.0,11
VIEW_BALANCE,0.00,172.16.202.226,0,2,0.000000,0.0,11
WITHDRAW,4763729.23,172.16.202.226,0,3,1587909.743333,3.0000000000006297,11
LOGOUT,0.00,172.16.202.226,0,4,1190932.307500,0.0,11
LOGIN,0.00,172.16.193.139,0,1,0.000000,0.0,22
VIEW_BALANCE,0.00,172.16.193.139,0,2,0.000000,0.0,22
WITHDRAW,582026.47,172.16.193.139,0,3,194008.823333,3.0000000000051545,22
LOGOUT,0.00,172.16.193.139,0,4,145506.617500,0.0,22
LOGIN,0.00,172.16.205.249,0,1,0.000000,0.0,11
VIEW_BALANCE,0.00,172.16.205.249,0,2,0.000000,0.0,11
WITHDRAW,3016060.57,172.16.205.249,0,3,1005353.523333,3.0000000000009948,11
LOGOUT,0.00,172.16.205.249,0,4,754015.142500,0.0,11
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,18
LOGIN_SUCCESS,0.00,192.168.1.99,1,2,0.000000,0.0,18
TRANSFER,99000.00,192.168.1.99,1,3,33000.000000,3.0,18
LOGOUT,0.00,192.168.1.99,1,4,24750.000000,0.0,18
LOGIN,0.00,172.16.81.156,0,1,0.000000,0.0,20
VIEW_BALANCE,0.00,172.16.81.156,0,2,0.000000,0.0,20
TRANSFER,18451146.07,172.16.81.156,0,3,6150382.023333,3.0000000000001625,20
LOGOUT,0.00,172.16.81.156,0,4,4612786.517500,0.0,20
LOGIN,0.00,172.16.174.145,0,1,0.000000,0.0,4
VIEW_BALANCE,0.00,172.16.174.145,0,2,0.000000,0.0,4
WITHDRAW,2897366.45,172.16.174.145,0,3,965788.816667,2.9999999999989644,4
LOGOUT,0.00,172.16.174.145,0,4,724341.612500,0.0,4
LOGIN,0.00,172.16.84.129,0,1,0.000000,0.0,12
VIEW_BALANCE,0.00,172.16.84.129,0,2,0.000000,0.0,12
WITHDRAW,4410527.04,172.16.84.129,0,3,1470175.680000,3.0,12
LOGOUT,0.00,172.16.84.129,0,4,1102631.760000,0.0,12
LOGIN,0.00,172.16.15.193,0,1,0.000000,0.0,12
VIEW_BALANCE,0.00,172.16.15.193,0,2,0.000000,0.0,12
WITHDRAW,2903570.16,172.16.15.193,0,3,967856.720000,3.0,12
LOGOUT,0.00,172.16.15.193,0,4,725892.540000,0.0,12
LOGIN,0.00,172.16.253.54,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.253.54,0,2,0.000000,0.0,15
TRANSFER,5026011.92,172.16.253.54,0,3,1675337.306667,2.999999999999403,15
LOGOUT,0.00,172.16.253.54,0,4,1256502.980000,0.0,15
LOGIN,0.00,172.16.140.155,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.140.155,0,2,0.000000,0.0,19
TRANSFER,12293817.08,172.16.140.155,0,3,4097939.026667,2.999999999999756,19
LOGOUT,0.00,172.16.140.155,0,4,3073454.270000,0.0,19
LOGIN,0.00,172.16.253.100,0,1,0.000000,0.0,22
VIEW_BALANCE,0.00,172.16.253.100,0,2,0.000000,0.0,22
WITHDRAW,2851322.94,172.16.253.100,0,3,950440.980000,3.0,22
LOGOUT,0.00,172.16.253.100,0,4,712830.735000,0.0,22
LOGIN,0.00,172.16.208.175,0,1,0.000000,0.0,23
VIEW_BALANCE,0.00,172.16.208.175,0,2,0.000000,0.0,23
WITHDRAW,4287853.85,172.16.208.175,0,3,1429284.616667,2.9999999999993,23
LOGOUT,0.00,172.16.208.175,0,4,1071963.462500,0.0,23
LOGIN,0.00,172.16.42.2,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.42.2,0,2,0.000000,0.0,1
TRANSFER,3568032.06,172.16.42.2,0,3,1189344.020000,3.0,1
LOGOUT,0.00,172.16.42.2,0,4,892008.015000,0.0,1
LOGIN,0.00,172.16.252.43,0,5,713606.412000,0.0,1
VIEW_BALANCE,0.00,172.16.252.43,0,6,594672.010000,0.0,1
WITHDRAW,794505.95,172.16.252.43,0,7,623219.715714,1.274840846602171,1
LOGOUT,0.00,172.16.252.43,0,8,545317.251250,0.0,1
LOGIN,0.00,172.16.50.57,0,1,0.000000,0.0,16
VIEW_BALANCE,0.00,172.16.50.57,0,2,0.000000,0.0,16
TRANSFER,1285967.88,172.16.50.57,0,3,428655.960000,3.0,16
LOGOUT,0.00,172.16.50.57,0,4,321491.970000,0.0,16
LOGIN,0.00,172.16.245.8,0,1,0.000000,0.0,4
VIEW_BALANCE,0.00,172.16.245.8,0,2,0.000000,0.0,4
TRANSFER,15903777.21,172.16.245.8,0,3,5301259.070000,3.0,4
LOGOUT,0.00,172.16.245.8,0,4,3975944.302500,0.0,4
LOGIN,0.00,172.16.67.144,0,1,0.000000,0.0,9
VIEW_BALANCE,0.00,172.16.67.144,0,2,0.000000,0.0,9
TRANSFER,742823.31,172.16.67.144,0,3,247607.770000,3.0,9
LOGOUT,0.00,172.16.67.144,0,4,185705.827500,0.0,9
LOGIN,0.00,172.16.218.10,0,1,0.000000,0.0,5
VIEW_BALANCE,0.00,172.16.218.10,0,2,0.000000,0.0,5
WITHDRAW,1804064.03,172.16.218.10,0,3,601354.676667,2.999999999998337,5
LOGOUT,0.00,172.16.218.10,0,4,451016.007500,0.0,5
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,7
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,7
